"TIME","GEO","AGE","SEX","UNIT","Value"
"2019","DEA2","25 years or over","Females","Percentage","2.4"
"2019","DEA3","From 15 to 24 years","Total","Percentage","4.6"
"2019","DEA3","From 15 to 24 years","Males","Percentage",":"
"2019","DEA3","From 15 to 24 years","Females","Percentage",":"
"2019","DEA3","25 years or over","Total","Percentage","3.2"
"2019","DEA3","25 years or over","Males","Percentage","3.8"
"2019","DEA3","25 years or over","Females","Percentage","2.5"
"2019","DEA4","From 15 to 24 years","Total","Percentage",":"
"2019","DEA4","From 15 to 24 years","Males","Percentage",":"
"2019","DEA4","From 15 to 24 years","Females","Percentage",":"
"2019","DEA4","25 years or over","Total","Percentage","2.9"
"2019","DEA4","25 years or over","Males","Percentage","3.3"
"2019","DEA4","25 years or over","Females","Percentage","2.5"
"2019","DEA5","From 15 to 24 years","Total","Percentage","6.8"
"2019","DEA5","From 15 to 24 years","Males","Percentage","7.3"
"2019","DEA5","From 15 to 24 years","Females","Percentage","6.2"
"2019","DEA5","25 years or over","Total","Percentage","3.6"
"2019","DEA5","25 years or over","Males","Percentage","4.1"
"2019","DEA5","25 years or over","Females","Percentage","3.0"
"2019","DEB","From 15 to 24 years","Total","Percentage","5.7"
"2019","DEB","From 15 to 24 years","Males","Percentage","6.4"
"2019","DEB","From 15 to 24 years","Females","Percentage","4.9"
"2019","DEB","25 years or over","Total","Percentage","2.4"
"2019","DEB","25 years or over","Males","Percentage","2.6"
"2019","DEB","25 years or over","Females","Percentage","2.2"
"2019","DEB1","From 15 to 24 years","Total","Percentage",":"
"2019","DEB1","From 15 to 24 years","Males","Percentage",":"
"2019","DEB1","From 15 to 24 years","Females","Percentage",":"
"2019","DEB1","25 years or over","Total","Percentage","1.9"
"2019","DEB1","25 years or over","Males","Percentage","2.0"
"2019","DEB1","25 years or over","Females","Percentage","1.7"
"2019","DEB2","From 15 to 24 years","Total","Percentage",":"
"2019","DEB2","From 15 to 24 years","Males","Percentage",":"
"2019","DEB2","From 15 to 24 years","Females","Percentage",":"
"2019","DEB2","25 years or over","Total","Percentage",":"
"2019","DEB2","25 years or over","Males","Percentage",":"
"2019","DEB2","25 years or over","Females","Percentage",":"
"2019","DEB3","From 15 to 24 years","Total","Percentage","6.4"
"2019","DEB3","From 15 to 24 years","Males","Percentage",":"
"2019","DEB3","From 15 to 24 years","Females","Percentage",":"
"2019","DEB3","25 years or over","Total","Percentage","2.9"
"2019","DEB3","25 years or over","Males","Percentage","3.3"
"2019","DEB3","25 years or over","Females","Percentage","2.5"
"2019","DEC","From 15 to 24 years","Total","Percentage",":"
"2019","DEC","From 15 to 24 years","Males","Percentage",":"
"2019","DEC","From 15 to 24 years","Females","Percentage",":"
"2019","DEC","25 years or over","Total","Percentage","3.3"
"2019","DEC","25 years or over","Males","Percentage","3.9"
"2019","DEC","25 years or over","Females","Percentage","2.7"
"2019","DEC0","From 15 to 24 years","Total","Percentage",":"
"2019","DEC0","From 15 to 24 years","Males","Percentage",":"
"2019","DEC0","From 15 to 24 years","Females","Percentage",":"
"2019","DEC0","25 years or over","Total","Percentage","3.3"
"2019","DEC0","25 years or over","Males","Percentage","3.9"
"2019","DEC0","25 years or over","Females","Percentage","2.7"
"2019","DED","From 15 to 24 years","Total","Percentage","6.6"
"2019","DED","From 15 to 24 years","Males","Percentage","7.2"
"2019","DED","From 15 to 24 years","Females","Percentage",":"
"2019","DED","25 years or over","Total","Percentage","3.6"
"2019","DED","25 years or over","Males","Percentage","3.8"
"2019","DED","25 years or over","Females","Percentage","3.4"
"2019","DED2","From 15 to 24 years","Total","Percentage",":"
"2019","DED2","From 15 to 24 years","Males","Percentage",":"
"2019","DED2","From 15 to 24 years","Females","Percentage",":"
"2019","DED2","25 years or over","Total","Percentage","3.3"
"2019","DED2","25 years or over","Males","Percentage","3.2"
"2019","DED2","25 years or over","Females","Percentage","3.4"
"2019","DED4","From 15 to 24 years","Total","Percentage",":"
"2019","DED4","From 15 to 24 years","Males","Percentage",":"
"2019","DED4","From 15 to 24 years","Females","Percentage",":"
"2019","DED4","25 years or over","Total","Percentage","3.4"
"2019","DED4","25 years or over","Males","Percentage","3.8"
"2019","DED4","25 years or over","Females","Percentage","3.0"
"2019","DED5","From 15 to 24 years","Total","Percentage",":"
"2019","DED5","From 15 to 24 years","Males","Percentage",":"
"2019","DED5","From 15 to 24 years","Females","Percentage",":"
"2019","DED5","25 years or over","Total","Percentage","4.5"
"2019","DED5","25 years or over","Males","Percentage","4.8"
"2019","DED5","25 years or over","Females","Percentage","4.1"
"2019","DEE","From 15 to 24 years","Total","Percentage","6.7"
"2019","DEE","From 15 to 24 years","Males","Percentage",":"
"2019","DEE","From 15 to 24 years","Females","Percentage",":"
"2019","DEE","25 years or over","Total","Percentage","4.4"
"2019","DEE","25 years or over","Males","Percentage","4.8"
"2019","DEE","25 years or over","Females","Percentage","4.1"
"2019","DEE0","From 15 to 24 years","Total","Percentage","6.7"
"2019","DEE0","From 15 to 24 years","Males","Percentage",":"
"2019","DEE0","From 15 to 24 years","Females","Percentage",":"
"2019","DEE0","25 years or over","Total","Percentage","4.4"
"2019","DEE0","25 years or over","Males","Percentage","4.8"
"2019","DEE0","25 years or over","Females","Percentage","4.1"
"2019","DEF","From 15 to 24 years","Total","Percentage","6.0"
"2019","DEF","From 15 to 24 years","Males","Percentage","7.7"
"2019","DEF","From 15 to 24 years","Females","Percentage",":"
"2019","DEF","25 years or over","Total","Percentage","2.5"
"2019","DEF","25 years or over","Males","Percentage","2.8"
"2019","DEF","25 years or over","Females","Percentage","2.1"
"2019","DEF0","From 15 to 24 years","Total","Percentage","6.0"
"2019","DEF0","From 15 to 24 years","Males","Percentage","7.7"
"2019","DEF0","From 15 to 24 years","Females","Percentage",":"
"2019","DEF0","25 years or over","Total","Percentage","2.5"
"2019","DEF0","25 years or over","Males","Percentage","2.8"
"2019","DEF0","25 years or over","Females","Percentage","2.1"
"2019","DEG","From 15 to 24 years","Total","Percentage","7.7"
"2019","DEG","From 15 to 24 years","Males","Percentage",":"
"2019","DEG","From 15 to 24 years","Females","Percentage",":"
"2019","DEG","25 years or over","Total","Percentage","3.4"
"2019","DEG","25 years or over","Males","Percentage","3.7"
"2019","DEG","25 years or over","Females","Percentage","3.1"
"2019","DEG0","From 15 to 24 years","Total","Percentage","7.7"
"2019","DEG0","From 15 to 24 years","Males","Percentage",":"
"2019","DEG0","From 15 to 24 years","Females","Percentage",":"
"2019","DEG0","25 years or over","Total","Percentage","3.4"
"2019","DEG0","25 years or over","Males","Percentage","3.7"
"2019","DEG0","25 years or over","Females","Percentage","3.1"
"2019","EE","From 15 to 24 years","Total","Percentage","11.1"
"2019","EE","From 15 to 24 years","Males","Percentage","10.5"
"2019","EE","From 15 to 24 years","Females","Percentage","11.7"
"2019","EE","25 years or over","Total","Percentage","3.9"
"2019","EE","25 years or over","Males","Percentage","3.5"
"2019","EE","25 years or over","Females","Percentage","4.3"
"2019","EE0","From 15 to 24 years","Total","Percentage","11.1"
"2019","EE0","From 15 to 24 years","Males","Percentage","10.5"
"2019","EE0","From 15 to 24 years","Females","Percentage","11.7"
"2019","EE0","25 years or over","Total","Percentage","3.9"
"2019","EE0","25 years or over","Males","Percentage","3.5"
"2019","EE0","25 years or over","Females","Percentage","4.3"
"2019","EE00","From 15 to 24 years","Total","Percentage","11.1"
"2019","EE00","From 15 to 24 years","Males","Percentage","10.5"
"2019","EE00","From 15 to 24 years","Females","Percentage","11.7"
"2019","EE00","25 years or over","Total","Percentage","3.9"
"2019","EE00","25 years or over","Males","Percentage","3.5"
"2019","EE00","25 years or over","Females","Percentage","4.3"
"2019","IE","From 15 to 24 years","Total","Percentage","12.5"
"2019","IE","From 15 to 24 years","Males","Percentage","14.2"
"2019","IE","From 15 to 24 years","Females","Percentage","10.6"
"2019","IE","25 years or over","Total","Percentage","3.9"
"2019","IE","25 years or over","Males","Percentage","4.0"
"2019","IE","25 years or over","Females","Percentage","3.8"
"2019","IE0","From 15 to 24 years","Total","Percentage","12.5"
"2019","IE0","From 15 to 24 years","Males","Percentage","14.2"
"2019","IE0","From 15 to 24 years","Females","Percentage","10.6"
"2019","IE0","25 years or over","Total","Percentage","3.9"
"2019","IE0","25 years or over","Males","Percentage","4.0"
"2019","IE0","25 years or over","Females","Percentage","3.8"
"2019","IE04","From 15 to 24 years","Total","Percentage","12.2"
"2019","IE04","From 15 to 24 years","Males","Percentage",":"
"2019","IE04","From 15 to 24 years","Females","Percentage",":"
"2019","IE04","25 years or over","Total","Percentage","3.7"
"2019","IE04","25 years or over","Males","Percentage","3.6"
"2019","IE04","25 years or over","Females","Percentage","3.9"
"2019","IE05","From 15 to 24 years","Total","Percentage","13.7"
"2019","IE05","From 15 to 24 years","Males","Percentage","15.3"
"2019","IE05","From 15 to 24 years","Females","Percentage","12.0"
"2019","IE05","25 years or over","Total","Percentage","4.4"
"2019","IE05","25 years or over","Males","Percentage","4.6"
"2019","IE05","25 years or over","Females","Percentage","4.1"
"2019","IE06","From 15 to 24 years","Total","Percentage","11.7"
"2019","IE06","From 15 to 24 years","Males","Percentage","13.1"
"2019","IE06","From 15 to 24 years","Females","Percentage","10.2"
"2019","IE06","25 years or over","Total","Percentage","3.7"
"2019","IE06","25 years or over","Males","Percentage","3.8"
"2019","IE06","25 years or over","Females","Percentage","3.7"
"2019","IE01","From 15 to 24 years","Total","Percentage",":"
"2019","IE01","From 15 to 24 years","Males","Percentage",":"
"2019","IE01","From 15 to 24 years","Females","Percentage",":"
"2019","IE01","25 years or over","Total","Percentage",":"
"2019","IE01","25 years or over","Males","Percentage",":"
"2019","IE01","25 years or over","Females","Percentage",":"
"2019","IE02","From 15 to 24 years","Total","Percentage",":"
"2019","IE02","From 15 to 24 years","Males","Percentage",":"
"2019","IE02","From 15 to 24 years","Females","Percentage",":"
"2019","IE02","25 years or over","Total","Percentage",":"
"2019","IE02","25 years or over","Males","Percentage",":"
"2019","IE02","25 years or over","Females","Percentage",":"
"2019","EL","From 15 to 24 years","Total","Percentage","35.2"
"2019","EL","From 15 to 24 years","Males","Percentage","33.5"
"2019","EL","From 15 to 24 years","Females","Percentage","37.1"
"2019","EL","25 years or over","Total","Percentage","16.4"
"2019","EL","25 years or over","Males","Percentage","13.0"
"2019","EL","25 years or over","Females","Percentage","20.6"
"2019","EL3","From 15 to 24 years","Total","Percentage","32.1"
"2019","EL3","From 15 to 24 years","Males","Percentage","34.2"
"2019","EL3","From 15 to 24 years","Females","Percentage","29.9"
"2019","EL3","25 years or over","Total","Percentage","16.2"
"2019","EL3","25 years or over","Males","Percentage","13.3"
"2019","EL3","25 years or over","Females","Percentage","19.5"
"2019","EL30","From 15 to 24 years","Total","Percentage","32.1"
"2019","EL30","From 15 to 24 years","Males","Percentage","34.2"
"2019","EL30","From 15 to 24 years","Females","Percentage","29.9"
"2019","EL30","25 years or over","Total","Percentage","16.2"
"2019","EL30","25 years or over","Males","Percentage","13.3"
"2019","EL30","25 years or over","Females","Percentage","19.5"
"2019","EL4","From 15 to 24 years","Total","Percentage","32.8"
"2019","EL4","From 15 to 24 years","Males","Percentage","28.7"
"2019","EL4","From 15 to 24 years","Females","Percentage","37.8"
"2019","EL4","25 years or over","Total","Percentage","11.9"
"2019","EL4","25 years or over","Males","Percentage","8.9"
"2019","EL4","25 years or over","Females","Percentage","15.6"
"2019","EL41","From 15 to 24 years","Total","Percentage","41.5"
"2019","EL41","From 15 to 24 years","Males","Percentage","35.7"
"2019","EL41","From 15 to 24 years","Females","Percentage","47.6"
"2019","EL41","25 years or over","Total","Percentage","15.5"
"2019","EL41","25 years or over","Males","Percentage","11.2"
"2019","EL41","25 years or over","Females","Percentage","21.4"
"2019","EL42","From 15 to 24 years","Total","Percentage","30.4"
"2019","EL42","From 15 to 24 years","Males","Percentage","27.7"
"2019","EL42","From 15 to 24 years","Females","Percentage","33.5"
"2019","EL42","25 years or over","Total","Percentage","12.4"
"2019","EL42","25 years or over","Males","Percentage","9.0"
"2019","EL42","25 years or over","Females","Percentage","16.8"
"2019","EL43","From 15 to 24 years","Total","Percentage","30.5"
"2019","EL43","From 15 to 24 years","Males","Percentage","26.8"
"2019","EL43","From 15 to 24 years","Females","Percentage","35.9"
"2019","EL43","25 years or over","Total","Percentage","10.5"
"2019","EL43","25 years or over","Males","Percentage","8.1"
"2019","EL43","25 years or over","Females","Percentage","13.4"
"2019","EL5","From 15 to 24 years","Total","Percentage","35.1"
"2019","EL5","From 15 to 24 years","Males","Percentage","32.9"
"2019","EL5","From 15 to 24 years","Females","Percentage","37.3"
"2019","EL5","25 years or over","Total","Percentage","18.3"
"2019","EL5","25 years or over","Males","Percentage","14.6"
"2019","EL5","25 years or over","Females","Percentage","23.0"
"2019","EL51","From 15 to 24 years","Total","Percentage","39.7"
"2019","EL51","From 15 to 24 years","Males","Percentage","31.2"
"2019","EL51","From 15 to 24 years","Females","Percentage","52.2"
"2019","EL51","25 years or over","Total","Percentage","14.7"
"2019","EL51","25 years or over","Males","Percentage","11.8"
"2019","EL51","25 years or over","Females","Percentage","18.5"
"2019","EL52","From 15 to 24 years","Total","Percentage","29.2"
"2019","EL52","From 15 to 24 years","Males","Percentage","30.1"
"2019","EL52","From 15 to 24 years","Females","Percentage","28.4"
"2019","EL52","25 years or over","Total","Percentage","19.2"
"2019","EL52","25 years or over","Males","Percentage","15.3"
"2019","EL52","25 years or over","Females","Percentage","24.1"
"2019","EL53","From 15 to 24 years","Total","Percentage","53.5"
"2019","EL53","From 15 to 24 years","Males","Percentage",":"
"2019","EL53","From 15 to 24 years","Females","Percentage","61.6"
"2019","EL53","25 years or over","Total","Percentage","23.0"
"2019","EL53","25 years or over","Males","Percentage","16.9"
"2019","EL53","25 years or over","Females","Percentage","30.9"
"2019","EL54","From 15 to 24 years","Total","Percentage","39.1"
"2019","EL54","From 15 to 24 years","Males","Percentage",":"
"2019","EL54","From 15 to 24 years","Females","Percentage",":"
"2019","EL54","25 years or over","Total","Percentage","15.5"
