"TIME","GEO","UNIT","NA_ITEM","Value"
"1977","Lithuania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Lithuania","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Luxembourg","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Luxembourg","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Hungary","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Hungary","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Malta","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Malta","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Netherlands","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Netherlands","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Austria","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Austria","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Poland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Poland","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Portugal","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Portugal","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Romania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Romania","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Slovenia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Slovenia","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Slovakia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Slovakia","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Finland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Finland","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Sweden","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Sweden","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Iceland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Iceland","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Liechtenstein","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","40.8"
"1977","Norway","Chain linked volumes, index 2005=100","Gross domestic product at market prices","42.8"
"1977","Norway","Current prices, million euro","Gross domestic product at market prices","36,369.1"
"1977","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Switzerland","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Switzerland","Current prices, million euro","Gross domestic product at market prices",":"
"1977","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","46.8"
"1977","United Kingdom","Chain linked volumes, index 2005=100","Gross domestic product at market prices","48.2"
"1977","United Kingdom","Current prices, million euro","Gross domestic product at market prices","230,711.3"
"1977","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Montenegro","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Montenegro","Current prices, million euro","Gross domestic product at market prices",":"
"1977","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","North Macedonia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","North Macedonia","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Albania","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Albania","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Serbia","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Serbia","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Turkey","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Turkey","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Bosnia and Herzegovina","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices",":"
"1977","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1977","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1977","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices",":"
"1978","European Union - 27 countries (from 2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1978","European Union - 27 countries (from 2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1978","European Union - 27 countries (from 2020)","Current prices, million euro","Gross domestic product at market prices",":"
"1978","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1978","European Union - 28 countries (2013-2020)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
"1978","European Union - 28 countries (2013-2020)","Current prices, million euro","Gross domestic product at market prices",":"
"1978","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"1978","European Union - 15 countries (1995-2004)","Chain linked volumes, index 2005=100","Gross domestic product at market prices",":"
