"TIME","GEO","SEX","AGE","CITIZEN","UNIT","Value"
"1998","Greece","Females","From 15 to 64 years","Total","Percentage","15.0"
"1998","Spain","Total","From 15 to 64 years","Total","Percentage","32.9"
"1998","Spain","Males","From 15 to 64 years","Total","Percentage","32.1"
"1998","Spain","Females","From 15 to 64 years","Total","Percentage","34.4"
"1998","France","Total","From 15 to 64 years","Total","Percentage","13.9"
"1998","France","Males","From 15 to 64 years","Total","Percentage","12.9"
"1998","France","Females","From 15 to 64 years","Total","Percentage","14.9"
"1998","Croatia","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Croatia","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Croatia","Females","From 15 to 64 years","Total","Percentage",":"
"1998","Italy","Total","From 15 to 64 years","Total","Percentage","8.5"
"1998","Italy","Males","From 15 to 64 years","Total","Percentage","7.4"
"1998","Italy","Females","From 15 to 64 years","Total","Percentage","10.2"
"1998","Cyprus","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Cyprus","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Cyprus","Females","From 15 to 64 years","Total","Percentage",":"
"1998","Latvia","Total","From 15 to 64 years","Total","Percentage","8.0"
"1998","Latvia","Males","From 15 to 64 years","Total","Percentage","9.9"
"1998","Latvia","Females","From 15 to 64 years","Total","Percentage","6.0"
"1998","Lithuania","Total","From 15 to 64 years","Total","Percentage","6.5"
"1998","Lithuania","Males","From 15 to 64 years","Total","Percentage","8.5"
"1998","Lithuania","Females","From 15 to 64 years","Total","Percentage","4.5"
"1998","Luxembourg","Total","From 15 to 64 years","Total","Percentage","2.9"
"1998","Luxembourg","Males","From 15 to 64 years","Total","Percentage","2.4"
"1998","Luxembourg","Females","From 15 to 64 years","Total","Percentage","3.7"
"1998","Hungary","Total","From 15 to 64 years","Total","Percentage","6.6"
"1998","Hungary","Males","From 15 to 64 years","Total","Percentage","7.3"
"1998","Hungary","Females","From 15 to 64 years","Total","Percentage","5.7"
"1998","Malta","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Malta","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Malta","Females","From 15 to 64 years","Total","Percentage",":"
"1998","Netherlands","Total","From 15 to 64 years","Total","Percentage","12.6"
"1998","Netherlands","Males","From 15 to 64 years","Total","Percentage","9.9"
"1998","Netherlands","Females","From 15 to 64 years","Total","Percentage","16.1"
"1998","Austria","Total","From 15 to 64 years","Total","Percentage","7.8"
"1998","Austria","Males","From 15 to 64 years","Total","Percentage","8.0"
"1998","Austria","Females","From 15 to 64 years","Total","Percentage","7.7"
"1998","Poland","Total","From 15 to 64 years","Total","Percentage","5.2"
"1998","Poland","Males","From 15 to 64 years","Total","Percentage","5.7"
"1998","Poland","Females","From 15 to 64 years","Total","Percentage","4.6"
"1998","Portugal","Total","From 15 to 64 years","Total","Percentage","17.2"
"1998","Portugal","Males","From 15 to 64 years","Total","Percentage","16.3"
"1998","Portugal","Females","From 15 to 64 years","Total","Percentage","18.2"
"1998","Romania","Total","From 15 to 64 years","Total","Percentage","3.0"
"1998","Romania","Males","From 15 to 64 years","Total","Percentage","2.9"
"1998","Romania","Females","From 15 to 64 years","Total","Percentage","3.1"
"1998","Slovenia","Total","From 15 to 64 years","Total","Percentage","11.5"
"1998","Slovenia","Males","From 15 to 64 years","Total","Percentage","10.2"
"1998","Slovenia","Females","From 15 to 64 years","Total","Percentage","12.9"
"1998","Slovakia","Total","From 15 to 64 years","Total","Percentage","4.0"
"1998","Slovakia","Males","From 15 to 64 years","Total","Percentage","3.7"
"1998","Slovakia","Females","From 15 to 64 years","Total","Percentage","4.3"
"1998","Finland","Total","From 15 to 64 years","Total","Percentage","17.7"
"1998","Finland","Males","From 15 to 64 years","Total","Percentage","13.3"
"1998","Finland","Females","From 15 to 64 years","Total","Percentage","21.9"
"1998","Sweden","Total","From 15 to 64 years","Total","Percentage","12.7"
"1998","Sweden","Males","From 15 to 64 years","Total","Percentage","10.4"
"1998","Sweden","Females","From 15 to 64 years","Total","Percentage","15.1"
"1998","Iceland","Total","From 15 to 64 years","Total","Percentage","5.0"
"1998","Iceland","Males","From 15 to 64 years","Total","Percentage","4.8"
"1998","Iceland","Females","From 15 to 64 years","Total","Percentage","5.3"
"1998","Norway","Total","From 15 to 64 years","Total","Percentage","10.7"
"1998","Norway","Males","From 15 to 64 years","Total","Percentage","8.3"
"1998","Norway","Females","From 15 to 64 years","Total","Percentage","13.3"
"1998","Switzerland","Total","From 15 to 64 years","Total","Percentage","11.4"
"1998","Switzerland","Males","From 15 to 64 years","Total","Percentage","11.9"
"1998","Switzerland","Females","From 15 to 64 years","Total","Percentage","10.7"
"1998","United Kingdom","Total","From 15 to 64 years","Total","Percentage","6.9"
"1998","United Kingdom","Males","From 15 to 64 years","Total","Percentage","5.8"
"1998","United Kingdom","Females","From 15 to 64 years","Total","Percentage","8.2"
"1998","Montenegro","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Montenegro","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Montenegro","Females","From 15 to 64 years","Total","Percentage",":"
"1998","North Macedonia","Total","From 15 to 64 years","Total","Percentage",":"
"1998","North Macedonia","Males","From 15 to 64 years","Total","Percentage",":"
"1998","North Macedonia","Females","From 15 to 64 years","Total","Percentage",":"
"1998","Serbia","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Serbia","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Serbia","Females","From 15 to 64 years","Total","Percentage",":"
"1998","Turkey","Total","From 15 to 64 years","Total","Percentage",":"
"1998","Turkey","Males","From 15 to 64 years","Total","Percentage",":"
"1998","Turkey","Females","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 27 countries (from 2020)","Total","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 27 countries (from 2020)","Males","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 27 countries (from 2020)","Females","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 28 countries (2013-2020)","Total","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 28 countries (2013-2020)","Males","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 28 countries (2013-2020)","Females","From 15 to 64 years","Total","Percentage",":"
"1999","European Union - 15 countries (1995-2004)","Total","From 15 to 64 years","Total","Percentage","13.3"
"1999","European Union - 15 countries (1995-2004)","Males","From 15 to 64 years","Total","Percentage","12.6"
"1999","European Union - 15 countries (1995-2004)","Females","From 15 to 64 years","Total","Percentage","14.2"
"1999","Euro area - 19 countries  (from 2015)","Total","From 15 to 64 years","Total","Percentage",":"
"1999","Euro area - 19 countries  (from 2015)","Males","From 15 to 64 years","Total","Percentage",":"
"1999","Euro area - 19 countries  (from 2015)","Females","From 15 to 64 years","Total","Percentage",":"
"1999","Belgium","Total","From 15 to 64 years","Total","Percentage","10.2"
"1999","Belgium","Males","From 15 to 64 years","Total","Percentage","7.6"
"1999","Belgium","Females","From 15 to 64 years","Total","Percentage","13.7"
"1999","Bulgaria","Total","From 15 to 64 years","Total","Percentage",":"
"1999","Bulgaria","Males","From 15 to 64 years","Total","Percentage",":"
"1999","Bulgaria","Females","From 15 to 64 years","Total","Percentage",":"
"1999","Czechia","Total","From 15 to 64 years","Total","Percentage","6.4"
"1999","Czechia","Males","From 15 to 64 years","Total","Percentage","5.0"
"1999","Czechia","Females","From 15 to 64 years","Total","Percentage","8.0"
"1999","Denmark","Total","From 15 to 64 years","Total","Percentage","10.1"
"1999","Denmark","Males","From 15 to 64 years","Total","Percentage","9.2"
"1999","Denmark","Females","From 15 to 64 years","Total","Percentage","11.2"
"1999","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Total","Percentage","13.1"
"1999","Germany (until 1990 former territory of the FRG)","Males","From 15 to 64 years","Total","Percentage","12.8"
"1999","Germany (until 1990 former territory of the FRG)","Females","From 15 to 64 years","Total","Percentage","13.5"
"1999","Estonia","Total","From 15 to 64 years","Total","Percentage","1.9"
"1999","Estonia","Males","From 15 to 64 years","Total","Percentage","2.4"
"1999","Estonia","Females","From 15 to 64 years","Total","Percentage","1.5"
"1999","Ireland","Total","From 15 to 64 years","Total","Percentage","5.1"
"1999","Ireland","Males","From 15 to 64 years","Total","Percentage","4.1"
"1999","Ireland","Females","From 15 to 64 years","Total","Percentage","6.3"
"1999","Greece","Total","From 15 to 64 years","Total","Percentage","13.5"
"1999","Greece","Males","From 15 to 64 years","Total","Percentage","12.3"
"1999","Greece","Females","From 15 to 64 years","Total","Percentage","15.4"
"1999","Spain","Total","From 15 to 64 years","Total","Percentage","32.8"
"1999","Spain","Males","From 15 to 64 years","Total","Percentage","31.6"
"1999","Spain","Females","From 15 to 64 years","Total","Percentage","34.9"
"1999","France","Total","From 15 to 64 years","Total","Percentage","13.9"
"1999","France","Males","From 15 to 64 years","Total","Percentage","13.2"
"1999","France","Females","From 15 to 64 years","Total","Percentage","14.7"
"1999","Croatia","Total","From 15 to 64 years","Total","Percentage",":"
"1999","Croatia","Males","From 15 to 64 years","Total","Percentage",":"
"1999","Croatia","Females","From 15 to 64 years","Total","Percentage",":"
"1999","Italy","Total","From 15 to 64 years","Total","Percentage","9.8"
"1999","Italy","Males","From 15 to 64 years","Total","Percentage","8.5"
"1999","Italy","Females","From 15 to 64 years","Total","Percentage","11.9"
"1999","Cyprus","Total","From 15 to 64 years","Total","Percentage","10.3"
"1999","Cyprus","Males","From 15 to 64 years","Total","Percentage","8.1"
"1999","Cyprus","Females","From 15 to 64 years","Total","Percentage","13.0"
"1999","Latvia","Total","From 15 to 64 years","Total","Percentage","7.4"
"1999","Latvia","Males","From 15 to 64 years","Total","Percentage","10.1"
"1999","Latvia","Females","From 15 to 64 years","Total","Percentage","4.6"
"1999","Lithuania","Total","From 15 to 64 years","Total","Percentage","5.6"
"1999","Lithuania","Males","From 15 to 64 years","Total","Percentage","7.6"
"1999","Lithuania","Females","From 15 to 64 years","Total","Percentage","3.8"
"1999","Luxembourg","Total","From 15 to 64 years","Total","Percentage","3.4"
"1999","Luxembourg","Males","From 15 to 64 years","Total","Percentage","2.8"
"1999","Luxembourg","Females","From 15 to 64 years","Total","Percentage","4.3"
"1999","Hungary","Total","From 15 to 64 years","Total","Percentage","6.1"
"1999","Hungary","Males","From 15 to 64 years","Total","Percentage","6.4"
"1999","Hungary","Females","From 15 to 64 years","Total","Percentage","5.8"
"1999","Malta","Total","From 15 to 64 years","Total","Percentage",":"
"1999","Malta","Males","From 15 to 64 years","Total","Percentage",":"
"1999","Malta","Females","From 15 to 64 years","Total","Percentage",":"
"1999","Netherlands","Total","From 15 to 64 years","Total","Percentage","11.9"
"1999","Netherlands","Males","From 15 to 64 years","Total","Percentage","9.2"
"1999","Netherlands","Females","From 15 to 64 years","Total","Percentage","15.4"
"1999","Austria","Total","From 15 to 64 years","Total","Percentage","8.0"
"1999","Austria","Males","From 15 to 64 years","Total","Percentage","8.1"
"1999","Austria","Females","From 15 to 64 years","Total","Percentage","7.8"
"1999","Poland","Total","From 15 to 64 years","Total","Percentage","4.6"
"1999","Poland","Males","From 15 to 64 years","Total","Percentage","4.8"
"1999","Poland","Females","From 15 to 64 years","Total","Percentage","4.4"
"1999","Portugal","Total","From 15 to 64 years","Total","Percentage","18.5"
"1999","Portugal","Males","From 15 to 64 years","Total","Percentage","17.0"
"1999","Portugal","Females","From 15 to 64 years","Total","Percentage","20.2"
"1999","Romania","Total","From 15 to 64 years","Total","Percentage","3.1"
"1999","Romania","Males","From 15 to 64 years","Total","Percentage","3.0"
"1999","Romania","Females","From 15 to 64 years","Total","Percentage","3.2"
"1999","Slovenia","Total","From 15 to 64 years","Total","Percentage","10.8"
"1999","Slovenia","Males","From 15 to 64 years","Total","Percentage","10.0"
"1999","Slovenia","Females","From 15 to 64 years","Total","Percentage","11.7"
"1999","Slovakia","Total","From 15 to 64 years","Total","Percentage","3.6"
"1999","Slovakia","Males","From 15 to 64 years","Total","Percentage","3.6"
"1999","Slovakia","Females","From 15 to 64 years","Total","Percentage","3.5"
"1999","Finland","Total","From 15 to 64 years","Total","Percentage","18.2"
"1999","Finland","Males","From 15 to 64 years","Total","Percentage","15.1"
"1999","Finland","Females","From 15 to 64 years","Total","Percentage","21.2"
"1999","Sweden","Total","From 15 to 64 years","Total","Percentage","13.8"
"1999","Sweden","Males","From 15 to 64 years","Total","Percentage","11.0"
"1999","Sweden","Females","From 15 to 64 years","Total","Percentage","16.6"
"1999","Iceland","Total","From 15 to 64 years","Total","Percentage","4.7"
"1999","Iceland","Males","From 15 to 64 years","Total","Percentage","3.8"
"1999","Iceland","Females","From 15 to 64 years","Total","Percentage","5.5"
"1999","Norway","Total","From 15 to 64 years","Total","Percentage","10.5"
"1999","Norway","Males","From 15 to 64 years","Total","Percentage","8.0"
"1999","Norway","Females","From 15 to 64 years","Total","Percentage","13.2"
"1999","Switzerland","Total","From 15 to 64 years","Total","Percentage","11.8"
