"TIME","GEO","ISCED11","AGE","SEX","Value"
"2003","Hungary","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Hungary","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Hungary","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Hungary","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Hungary","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Hungary","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Malta","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Malta","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Malta","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Malta","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Malta","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Malta","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Malta","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Malta","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Netherlands","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Netherlands","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Netherlands","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Netherlands","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Netherlands","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Netherlands","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Netherlands","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Netherlands","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Austria","All ISCED 2011 levels ","18 years or over","Total","14.7"
"2003","Austria","All ISCED 2011 levels ","18 years or over","Males","13.3"
"2003","Austria","All ISCED 2011 levels ","18 years or over","Females","15.9"
"2003","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total","24.0"
"2003","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males","24.1"
"2003","Austria","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females","23.9"
"2003","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total","11.7"
"2003","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males","11.5"
"2003","Austria","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females","12.0"
"2003","Austria","Tertiary education (levels 5-8)","18 years or over","Total","9.1"
"2003","Austria","Tertiary education (levels 5-8)","18 years or over","Males","9.0"
"2003","Austria","Tertiary education (levels 5-8)","18 years or over","Females","9.2"
"2003","Poland","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Poland","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Poland","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Poland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Poland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Poland","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Poland","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Poland","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Portugal","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Portugal","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Portugal","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Portugal","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Portugal","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Portugal","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Portugal","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Portugal","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Romania","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Romania","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Romania","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Romania","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Romania","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Romania","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Romania","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Romania","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Slovenia","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Slovenia","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Slovenia","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Slovenia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Slovenia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Slovenia","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Slovenia","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Slovenia","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Slovakia","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Slovakia","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Slovakia","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Slovakia","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Slovakia","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Slovakia","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Slovakia","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Slovakia","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Finland","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Finland","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Finland","All ISCED 2011 levels ","18 years or over","Females",":"
"2003","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Total",":"
"2003","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Males",":"
"2003","Finland","Less than primary, primary and lower secondary education (levels 0-2)","18 years or over","Females",":"
"2003","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Total",":"
"2003","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Males",":"
"2003","Finland","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","18 years or over","Females",":"
"2003","Finland","Tertiary education (levels 5-8)","18 years or over","Total",":"
"2003","Finland","Tertiary education (levels 5-8)","18 years or over","Males",":"
"2003","Finland","Tertiary education (levels 5-8)","18 years or over","Females",":"
"2003","Sweden","All ISCED 2011 levels ","18 years or over","Total",":"
"2003","Sweden","All ISCED 2011 levels ","18 years or over","Males",":"
"2003","Sweden","All ISCED 2011 levels ","18 years or over","Females",":"
