"TIME","GEO","UNIT","NA_ITEM","Value"
"1978","Poland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Portugal","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Portugal","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Romania","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Romania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Slovenia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Slovenia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Slovakia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Slovakia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Finland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Finland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Sweden","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Sweden","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Iceland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Iceland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Liechtenstein","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Liechtenstein","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Norway","Current prices, euro per capita","Gross domestic product at market prices","9,010"
"1978","Norway","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","51.0"
"1978","Switzerland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Switzerland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","United Kingdom","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","United Kingdom","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Montenegro","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Montenegro","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","North Macedonia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","North Macedonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Albania","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Albania","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Serbia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Serbia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Turkey","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Turkey","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1978","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1978","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","European Union - 27 countries (from 2020)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","European Union - 27 countries (from 2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","European Union - 28 countries (2013-2020)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","European Union - 28 countries (2013-2020)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","European Union - 15 countries (1995-2004)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","European Union - 15 countries (1995-2004)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Euro area - 19 countries  (from 2015)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Euro area - 19 countries  (from 2015)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Euro area - 12 countries (2001-2006)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Euro area - 12 countries (2001-2006)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Belgium","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Belgium","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Bulgaria","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Bulgaria","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Czechia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Czechia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Denmark","Current prices, euro per capita","Gross domestic product at market prices","10,040"
"1979","Denmark","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","63.0"
"1979","Germany (until 1990 former territory of the FRG)","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Germany (until 1990 former territory of the FRG)","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Estonia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Estonia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Ireland","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Ireland","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Greece","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Greece","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Spain","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Spain","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","France","Current prices, euro per capita","Gross domestic product at market prices","8,170"
"1979","France","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices","65.4"
"1979","Croatia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Croatia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Italy","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Italy","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Cyprus","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Cyprus","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
"1979","Latvia","Current prices, euro per capita","Gross domestic product at market prices",":"
"1979","Latvia","Chain linked volumes, Index 2010=100, per capita","Gross domestic product at market prices",":"
